,RegionID,State,County,City,ZipCode,Bedrooms,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
24,61639,NY,New York County,New York,10025,4,,,,,,,,,,,,,1975133.02,2190124.46,2626581.36,2917704.14,3097247.49,3070074.51,3007654.49,2815876.23,2743868.52,2743516.19,3026819.34,3100273.09
25,90654,TX,Dallas County,Grand Prairie,75052,4,133018.9,133781.11,135628.09,139104.88,146241.29,151196.54,152467.53,155018.27,150470.17,144260.52,145053.66,139314.84,141847.12,152454.57,163702.38,177004.66,196399.87,216170.8,236073.4,247647.9,259869.09,302883.08,368803.06,371349.61
26,96239,CA,Los Angeles County,Long Beach,90805,4,170569.66,183531.85,207497.33,250085.68,319893.98,404789.57,469357.17,472953.43,388216.13,295325.9,281518.44,270845.45,263603.41,303329.22,347132.76,374398.0,397671.88,436190.24,493320.11,523474.47,564684.45,646505.91,711589.62,703587.43
27,84620,IL,Cook County,Chicago,60618,4,314510.91,371844.75,414218.71,451798.38,502149.76,575919.86,610681.39,621514.23,606896.52,541106.16,493307.1,455938.45,451442.52,492900.69,547290.41,583272.95,612705.4,630740.55,642840.83,645636.6,657013.93,715636.92,763113.94,768545.7
28,97223,CA,Kern County,Bakersfield,93307,4,84407.54,88146.29,94938.91,108341.65,137345.85,197838.16,251862.8,252251.82,189474.71,124527.24,113945.69,106497.7,110401.46,133572.54,160726.83,174707.02,185129.39,191517.48,202877.98,215078.26,229118.92,270387.74,319261.62,326366.38
29,96125,CA,Los Angeles County,South Gate,90280,4,168424.12,182377.46,204830.7,245227.87,305683.93,388538.45,466979.33,490489.02,402584.87,286145.31,260246.24,255935.04,252113.75,283635.07,325977.74,354402.61,376746.65,415814.73,465938.63,495221.55,529341.57,599890.87,664484.29,673151.65
30,62044,NY,Kings County,New York,11234,4,321476.9,351971.08,372917.91,442614.12,522504.34,609428.4,670077.73,666774.62,641546.93,581160.06,583352.72,586330.38,588856.61,600492.66,620282.34,653974.75,703959.57,750714.26,801449.5,822630.65,828932.43,870583.07,913494.36,907852.78
31,96368,CA,Los Angeles County,Los Angeles,91342,4,196151.32,214460.61,244176.33,293712.71,368896.07,452105.77,519328.38,521938.17,420664.78,314732.76,305955.89,293340.01,288559.59,333092.9,383753.1,411560.27,431914.31,468682.93,525817.13,555268.11,597608.02,698430.55,778540.03,772236.69
32,96990,CA,Orange County,Westminster,92683,4,255956.26,289137.16,327959.73,389897.69,492544.27,573769.31,629254.14,603776.35,503290.49,453371.65,460655.32,436390.95,429682.08,486628.9,534183.84,560263.29,583412.44,637127.83,695640.84,710378.68,753667.2,850440.55,983649.28,990934.07
33,61790,NY,Richmond County,New York,10314,4,230459.96,262530.17,296255.77,338701.46,383660.85,433772.75,487461.52,493682.48,466938.71,440213.09,438978.52,431188.38,423875.27,435281.71,457640.18,480583.7,521246.34,587290.99,653711.1,658282.62,664316.71,699704.0,764056.38,777073.09
34,84639,IL,Cook County,Chicago,60639,4,112129.65,129777.64,146794.77,165096.12,187158.8,212828.27,233950.63,240300.24,217938.12,162268.3,134041.31,120386.6,119998.11,132820.83,160616.9,178190.56,202150.93,221579.73,241307.78,252330.32,262306.7,293255.35,308211.81,304769.33
35,92341,TX,Bexar County,San Antonio,78245,4,130023.65,127030.33,127386.61,131810.64,141265.49,151355.93,154400.6,161894.84,165443.94,157360.29,155685.86,149908.08,151486.05,159014.05,168108.23,176796.68,186469.0,194658.91,203252.53,212494.42,222838.67,256903.11,305637.94,303947.02
36,96882,CA,Riverside County,Riverside,92503,4,171641.68,191129.15,216447.77,255538.67,320554.45,406445.67,462588.5,455028.57,348721.58,240106.61,229022.1,223625.49,226839.49,273410.84,323202.96,348592.54,369533.08,390304.46,424914.58,436773.14,459465.26,545263.83,629154.3,627172.32
37,92481,TX,Cameron County,Brownsville,78521,4,,111356.21,108962.51,114242.25,122914.15,130876.2,133328.36,131597.18,134903.19,135447.85,137316.73,133214.73,127376.09,124735.94,126623.34,130694.45,133596.73,138063.46,140789.75,136648.87,144594.37,172099.04,208535.11,223800.32
38,62032,NY,Kings County,New York,11221,4,225422.74,250657.38,272420.07,320720.99,367072.63,449600.12,543930.05,601144.71,581710.61,512996.55,466123.55,463031.12,502978.13,554995.05,682469.77,852715.25,963573.67,1049523.21,1130724.55,1130606.65,1174842.89,1229904.42,1318125.81,1273965.83
39,96825,CA,San Bernardino County,Hesperia,92345,4,118341.98,127969.66,141101.6,164810.72,208541.19,286772.52,345446.8,345389.48,253308.32,155204.63,138021.3,133958.35,133336.35,162364.27,200193.56,218676.48,236114.8,263436.85,296619.65,300464.06,322711.48,399138.9,464100.02,459783.26
40,91968,TX,Fort Bend County,Sugar Land,77479,4,242568.42,242890.56,243870.25,250222.34,259796.71,270365.77,276985.39,285630.64,290603.66,289831.93,296575.66,288195.62,290635.71,310301.22,343453.24,378672.32,382428.35,377249.75,376888.24,374794.12,377299.09,419142.03,495382.27,514787.05
41,96546,CA,San Diego County,Chula Vista,91911,4,206656.7,240070.81,276299.22,337026.36,425616.83,514329.99,532684.15,498228.26,390594.73,299211.77,303328.37,291484.86,294540.14,346258.33,395910.22,433678.22,468886.98,497193.79,523909.93,526273.92,564212.59,670190.05,759574.73,763343.78
42,70828,GA,Gwinnett County,Lawrenceville,30043,4,169921.16,178276.17,185570.26,188759.01,192967.59,199296.39,209293.15,215893.51,206163.51,181185.27,167646.6,146140.83,143551.12,162618.85,184516.51,197753.31,214234.6,228346.0,244881.43,258120.87,273083.6,326363.39,406294.97,413009.64
43,399727,TX,Hidalgo County,Edinburg,78542,4,,,,,,,,153883.28,159033.75,156339.8,157016.23,150117.27,152286.0,157260.82,163567.23,171208.92,179433.23,183625.7,189070.36,198483.84,210832.78,240906.4,281731.94,291899.29
44,92551,TX,Williamson County,Cedar Park,78613,4,,196068.78,196988.11,194593.28,213559.61,217304.89,222075.13,231512.99,233752.86,228842.24,227476.96,219083.1,223510.52,241068.31,265694.9,287757.36,305338.87,318596.47,326851.99,337985.86,367690.48,516608.62,625119.16,557445.18
45,62040,NY,Kings County,New York,11230,4,291803.41,354002.31,450394.66,534922.01,577536.35,673814.3,739950.87,726227.99,703293.87,650655.88,630094.33,631722.61,646421.23,685332.15,739233.94,826106.46,923685.65,984168.4,1042832.48,1069971.08,1103287.23,1135572.94,1205672.36,1217949.63
46,84646,IL,Cook County,Chicago,60647,4,262034.6,313948.64,353692.11,390325.08,425486.09,489441.47,533862.7,551000.93,545007.26,499217.69,464206.66,420247.31,403880.37,444016.98,510730.62,566501.07,609640.07,639163.18,658128.16,666142.85,685308.21,752181.22,800622.93,808713.72
47,97104,CA,Ventura County,Oxnard,93033,4,206787.02,236363.01,270191.58,334503.24,416284.42,529264.73,593655.28,557730.74,412060.11,295250.46,292406.61,279875.81,255824.97,298050.94,353499.22,380303.33,411827.76,438009.31,462550.93,478550.83,505510.19,580647.15,653116.61,650890.07
48,97970,CA,Santa Cruz County,Watsonville,95076,4,326219.11,402420.1,444294.06,489357.5,560199.36,684924.04,760028.33,716449.11,586685.16,411132.13,401659.81,375355.08,373804.61,435213.28,504075.07,549349.39,595882.78,635433.55,680218.54,687341.79,711797.89,850276.36,954711.95,925853.61
49,96690,CA,San Diego County,San Diego,92154,4,201730.78,234439.21,276186.72,333963.63,417815.16,507151.81,522750.5,492135.53,386689.38,288954.77,283917.24,270007.14,271806.87,321601.46,366647.48,398763.94,435097.85,468561.61,496553.95,501016.94,536542.58,634470.62,718214.32,722808.76
50,91922,TX,Harris County,Cypress,77429,4,173454.48,173196.43,175656.89,178344.5,188308.22,196737.94,200411.32,206764.78,207209.14,204467.39,204410.23,198657.89,198982.49,210885.6,233387.37,255550.6,263405.25,265042.87,270209.87,277569.34,286020.72,329895.44,394395.96,401413.38
51,96846,CA,San Bernardino County,Rialto,92376,4,111258.84,124023.97,140235.63,166677.56,213447.57,285544.53,337849.89,340479.47,253080.45,153793.71,148750.08,151320.35,151747.82,185099.17,230025.77,248541.02,265984.5,296275.81,336884.17,350296.69,375785.12,446305.4,514586.94,520274.98
52,84693,IL,Cook County,Cicero,60804,4,107063.98,117346.28,130692.01,147802.85,165157.84,184089.59,204353.2,210032.47,185657.64,134946.39,114192.75,100503.99,88710.75,93809.72,114538.65,128513.83,148369.22,167961.96,184664.26,196992.08,209348.83,239682.04,262326.39,259539.52
53,93146,TX,El Paso County,El Paso,79938,4,131516.43,126472.47,127983.71,134205.77,149038.96,165345.67,182650.15,202392.74,200687.0,186679.0,185488.18,182898.11,179001.18,176510.34,174235.68,174324.02,175147.4,177990.05,179029.89,181620.72,189181.78,213876.86,249384.84,261796.1
54,97023,CA,Orange County,Anaheim,92804,4,209047.6,236402.53,271089.03,326911.8,419034.53,507386.34,571370.03,553010.98,432854.2,350439.4,353989.51,335244.52,331901.53,390142.97,435636.23,461653.68,485179.44,536274.76,586374.58,596912.09,635190.28,726522.67,827395.98,828711.37
55,96468,CA,San Bernardino County,Chino,91710,4,221478.37,241033.35,271375.25,322018.34,406650.96,507068.78,572262.26,565527.33,449317.46,337997.04,336493.98,328754.5,312347.96,364392.74,423252.49,444663.53,458025.88,488081.23,531123.35,531733.54,549767.27,647579.36,750559.19,743001.94
56,97431,CA,Fresno County,Fresno,93722,4,134751.29,141337.96,159471.31,192586.6,243305.12,303879.52,344588.42,327062.34,261472.04,202286.6,192829.2,172523.37,174317.89,200388.41,224804.77,235088.85,250202.72,267842.81,288751.86,300350.11,314528.41,370374.88,431874.99,425974.57
57,97567,CA,San Francisco County,San Francisco,94112,4,424752.69,511750.57,539373.04,588475.04,665544.91,778461.68,814982.03,820171.38,734358.14,616948.57,597812.71,551050.6,566781.8,686539.94,785205.92,924262.77,1016457.87,1086686.72,1231085.53,1243762.84,1293904.68,1371899.55,1420315.38,1268583.72
58,100179,WA,Franklin County,Pasco,99301,4,160690.52,168381.91,175258.66,180267.01,179112.11,207843.66,234181.36,225027.76,209014.99,186485.41,188491.15,199930.15,201012.21,202049.03,203519.77,211893.44,227412.68,249504.16,274364.62,300193.33,327963.34,388888.12,448674.59,448201.28
59,62045,NY,Kings County,New York,11235,4,329398.39,384097.61,440262.14,555658.79,648602.85,765004.25,846182.81,819963.06,781153.89,705719.57,708078.57,730218.07,747965.08,772005.4,791884.71,847321.03,908468.76,956442.64,1008645.9,1019428.03,1015714.42,1053631.25,1090555.44,1067201.66
60,84633,IL,Cook County,Chicago,60632,4,118865.33,133354.79,147598.14,166047.63,183134.54,210756.19,238265.15,239628.4,223325.23,178453.04,147495.82,130192.78,118952.97,121259.8,137349.72,153161.91,171987.11,185631.15,201276.67,207904.89,219841.35,250673.43,271290.58,267450.16
61,92045,TX,Brazoria County,Pearland,77584,4,191920.21,192225.56,193775.86,198701.23,203793.3,210211.64,214267.52,222418.43,220865.17,215294.76,215781.61,206577.86,198360.29,208394.8,228624.58,253776.62,267026.31,272144.94,278113.55,282454.81,288230.5,324919.31,383290.89,392104.45
62,62039,NY,Kings County,New York,11229,4,209893.79,246166.04,291190.49,367716.48,448523.87,525404.25,581499.41,548607.74,529801.47,496725.81,501675.11,508374.97,522680.43,546891.51,581168.13,636801.4,713436.88,778830.72,836397.0,848757.28,860226.21,899395.24,953619.4,961659.59
63,98432,CA,Sacramento County,Sacramento,95823,4,115516.8,138172.59,162169.08,195087.01,237001.87,296217.94,321605.74,288998.28,204381.95,133218.67,131008.8,124400.0,122945.45,159386.12,197122.1,217034.14,252587.87,277146.22,302460.28,315413.48,333139.24,404965.61,462712.93,440457.31
64,92271,TX,Comal County,New Braunfels,78130,4,,,,,,,,,,212015.73,211587.61,202390.26,200868.34,208250.86,219510.76,231984.83,240253.74,247852.54,253958.92,255248.47,261971.92,305412.52,371634.68,359926.29
65,84619,IL,Cook County,Chicago,60617,4,86276.04,93545.88,100883.1,108345.03,116312.0,129371.99,144532.84,152923.81,145390.74,129322.23,118348.67,102841.32,90974.16,90258.45,97211.61,104497.18,117711.94,128402.29,141030.96,145704.32,155321.26,183648.22,197734.56,186019.94
66,67182,VA,Prince William County,Woodbridge,22193,4,178339.91,199228.18,231736.6,268126.67,322080.87,406816.77,459269.81,416577.52,314588.47,245188.71,267780.79,269943.9,273055.11,296635.16,313690.38,320354.04,330197.74,345535.07,361651.43,373932.33,396596.32,450230.24,493987.07,500710.03
67,62043,NY,Kings County,New York,11233,4,283738.83,295718.58,324652.05,391007.27,459040.7,574193.03,682651.77,761323.66,754279.83,660960.74,589425.08,575805.19,645188.55,727657.21,832307.89,979475.05,1080429.64,1150598.75,1212644.65,1211155.04,1222482.09,1287790.64,1354180.97,1290901.1
68,90769,TX,Dallas County,Dallas,75217,4,62611.06,65964.95,68807.23,71713.7,76196.43,79615.57,80289.91,81019.36,75334.17,68330.02,64857.25,60014.28,57911.22,64876.92,76226.52,87500.28,108290.37,129914.86,150996.94,163749.7,174624.75,204858.77,249538.81,250147.41
69,69431,NC,Wake County,Wake Forest,27587,4,261211.96,272616.8,278706.4,283676.6,292628.68,305265.58,328020.56,345129.61,336163.74,316428.91,306876.26,295890.03,293518.36,305389.69,318743.15,330581.35,343495.47,354540.25,363576.37,375111.05,389065.78,458944.59,578320.09,582762.13
70,89925,OK,Canadian County,Yukon,73099,4,150458.57,157531.59,161476.85,167298.93,176301.56,154418.75,160302.69,161601.54,171276.71,188919.7,203551.16,196209.01,193773.06,198038.99,203826.7,211752.03,213421.36,215329.33,220376.73,225882.82,233865.07,257698.39,294114.5,309396.77
71,91889,TX,Harris County,Spring,77379,4,171099.33,172601.32,170704.54,174569.78,183717.81,190756.59,192929.52,197587.25,197624.64,193587.39,194706.22,189540.16,188503.14,198936.78,221340.85,243583.26,249649.09,250179.48,255577.76,262872.55,271361.77,310140.87,369290.01,375257.49
72,98848,HI,Honolulu County,Ewa Beach,96706,4,251874.07,261069.46,273758.98,308756.17,373479.86,473816.21,561507.02,568849.73,534280.07,479631.03,467702.47,470988.84,478563.66,523774.53,564650.81,595175.45,637862.16,683415.99,718203.13,720368.29,735203.67,853968.16,1005962.47,978512.25
73,74126,TN,Montgomery County,Clarksville,37042,4,134772.95,139079.3,137470.0,138550.49,145274.46,153360.14,166671.83,174217.26,173233.78,173708.88,173020.93,174532.88,177570.92,179190.41,181980.75,185576.27,188945.17,193455.8,202922.8,211749.14,227176.33,266548.57,327282.83,334397.81
74,417444,AZ,Maricopa County,Queen Creek,85142,4,166567.05,180252.44,188309.15,201636.34,222152.42,296079.71,375156.55,353143.8,278108.67,196400.2,180931.14,164201.66,179541.14,220505.45,246430.7,258091.86,277264.96,293097.59,318354.62,339310.65,373911.96,482757.79,593001.57,557545.51
75,70810,GA,Gwinnett County,Suwanee,30024,4,217198.52,228653.56,237883.58,243609.17,249597.72,261426.81,276837.56,287622.85,277267.98,249348.36,237650.37,217726.7,215357.93,235394.57,259708.01,278320.74,298121.6,314203.08,330846.88,341797.25,353776.46,412657.42,517351.97,534626.94
76,93137,TX,El Paso County,Horizon City,79928,4,145696.73,143633.04,144595.02,147048.41,157769.83,172605.74,187564.78,206088.98,203085.96,187666.55,186307.78,183834.43,176688.8,174985.56,176039.95,177009.3,178358.44,180234.06,181749.73,185666.03,192617.69,218281.16,256733.08,267918.31
77,97940,CA,Santa Clara County,Milpitas,95035,4,432526.73,520928.57,516777.91,523891.36,570313.98,679781.71,726942.74,725044.81,636744.3,531175.23,544990.32,515939.09,547991.2,666583.86,755432.3,856881.5,924143.87,956634.83,1179335.85,1176671.17,1199521.89,1393460.3,1621640.18,1536298.3
78,96488,CA,Los Angeles County,La Puente,91744,4,155263.47,170469.03,191046.72,226001.17,284352.52,361205.16,423223.57,429177.6,351355.0,262417.02,257127.12,246490.69,235736.87,277980.06,325339.38,350051.12,367444.54,403631.68,452417.26,474983.01,505887.85,582042.52,661424.18,652261.58
79,84610,IL,Cook County,Chicago,60608,4,202338.6,234146.91,268092.99,302974.36,345984.77,392121.68,441186.4,450483.02,431312.54,378993.51,331023.01,290982.73,267555.81,276736.26,297732.02,314634.15,337432.5,355008.18,378351.75,385900.84,397938.64,438867.92,460127.04,460356.09
80,62067,NY,Queens County,New York,11355,4,365410.49,438498.48,485984.85,484702.06,480119.7,568836.07,645799.77,626896.13,622304.5,573319.12,573947.64,602588.21,616157.41,655698.08,717763.75,780381.09,858240.26,941218.86,1007107.61,1017871.76,1023593.97,1044679.44,1110492.98,1128796.66
81,96888,CA,Riverside County,Jurupa Valley,92509,4,145921.35,163661.18,188799.39,221982.23,280793.29,363473.35,421441.25,417392.96,322425.69,227043.03,212268.64,207751.71,208691.42,249435.64,300269.12,327529.29,351618.99,374687.82,412391.0,426333.56,454524.57,535235.49,616957.71,619143.9
82,92598,TX,Hays County,San Marcos,78666,4,,,,,,,,181560.16,183459.67,184144.56,185686.91,178940.65,180538.41,189192.28,201397.81,218715.84,235418.51,249284.61,259620.24,268136.45,282795.97,348765.84,426225.36,393813.82
83,62014,NY,Kings County,New York,11203,4,201644.69,218204.26,236103.08,271672.47,297591.81,360008.38,420513.8,453327.95,454677.19,403075.4,383296.37,366747.16,357936.59,370243.31,397604.37,428579.21,474334.34,525754.94,574598.24,602496.25,632947.33,679732.77,720779.46,712940.5
84,97189,CA,Tulare County,Porterville,93257,4,110975.66,108966.49,117942.51,127424.25,152980.4,202990.45,257528.75,260702.27,222789.62,179073.96,168370.1,153978.31,152472.11,173538.96,192115.57,203579.2,217620.64,239684.01,254598.93,264287.85,278464.53,322425.95,365637.38,366342.46
85,97328,CA,Los Angeles County,Palmdale,93550,4,114495.32,128540.3,144250.17,170990.66,218127.02,279390.75,324281.11,325175.66,244662.62,147834.81,136656.61,132572.09,128339.64,155259.71,192309.34,209094.58,229874.59,256765.08,291873.39,311754.49,334721.85,407301.53,472697.45,461979.19
86,84627,IL,Cook County,Chicago,60625,4,248617.63,287567.1,315334.23,345466.65,385779.12,441787.37,474697.5,476549.12,466901.45,431175.4,394733.77,373163.76,377342.17,419563.5,463955.07,483899.19,498450.82,512243.36,528498.47,526436.93,544759.24,604921.4,644345.5,651927.57
87,87074,KS,Johnson County,Olathe,66062,4,,171226.03,178087.71,181782.5,187157.62,193343.73,201973.42,208597.29,210810.34,207175.45,208346.41,201796.92,202561.29,214351.86,225713.81,236718.8,249831.87,264151.14,276916.04,286607.99,301913.55,341701.98,384828.02,403886.11
88,96934,CA,Riverside County,Temecula,92592,4,219599.58,242381.43,269980.13,322179.5,393606.8,475181.12,505441.46,482884.78,367871.49,284781.66,291846.17,288302.0,292449.64,346522.69,397450.99,414147.12,433571.79,454731.94,490185.85,497328.13,521543.73,637261.37,750999.17,735388.98
89,84625,IL,Cook County,Chicago,60623,4,95513.5,107969.46,116365.92,128269.07,140728.79,159750.37,182361.69,188363.56,182343.58,142088.14,101796.81,78021.04,67682.47,65504.62,75700.86,88035.46,104580.86,111041.67,130260.68,143152.24,159669.4,190455.42,206503.55,204473.79
90,98325,CA,Sacramento County,Folsom,95630,4,265286.08,315628.27,352926.3,396314.4,456446.99,555019.81,591253.15,532147.66,448880.21,406030.08,391174.84,361157.82,359264.11,421742.48,463165.15,485437.43,513440.3,545193.71,579048.44,599203.32,624226.64,741433.56,839289.09,792983.67
91,69816,NC,Mecklenburg County,Charlotte,28269,4,174867.71,177633.08,179511.77,180166.52,181491.33,185941.4,194131.52,205857.53,204872.54,188468.38,180430.26,168696.49,166334.67,176161.94,187659.81,196667.07,211548.35,228956.66,246233.79,257898.99,275222.18,330459.35,409404.85,411057.01
92,97073,CA,Riverside County,Eastvale,92880,4,227057.79,249203.02,279881.01,328127.95,412894.37,510191.77,572211.94,558136.74,420700.23,336422.91,351839.15,342919.12,336053.26,395763.02,460714.09,478948.99,493303.24,519176.67,567690.08,577191.79,602632.22,717105.06,856558.51,841914.81
93,97751,CA,Alameda County,Hayward,94544,4,291337.46,356583.64,387050.13,419573.9,475346.76,572501.43,626147.96,608308.16,504471.46,371726.17,359215.48,336388.43,326829.23,406761.08,488431.97,548186.54,616696.57,666179.91,750913.43,747242.92,775927.18,933280.43,1048112.55,977760.79
94,96208,CA,Los Angeles County,Bellflower,90706,4,229733.4,251132.95,285460.62,338053.56,418553.36,520139.92,596404.95,594933.94,495070.09,393997.12,383996.98,359228.54,352111.11,393514.01,436415.48,462901.23,483254.46,522564.41,578422.71,600118.92,638304.11,731922.05,811366.81,801910.22
95,92520,TX,Hidalgo County,Pharr,78577,4,,,,,,,,109413.55,112958.69,113633.83,110817.47,108373.95,110152.22,112781.59,119591.61,125651.2,133775.79,139895.26,146746.2,151337.81,160760.67,183734.49,216012.47,225688.4
96,92576,TX,Williamson County,Leander,78641,4,,,226645.47,218519.54,230053.53,238359.49,240995.62,249656.6,248182.16,240158.23,232236.91,220648.48,224937.44,240447.76,262856.75,285781.96,297009.11,307742.37,313693.1,320223.06,340964.32,470427.57,591463.44,526628.25
