,RegionID,State,County,City,ZipCode,Bedrooms,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
12,62037,NY,Kings County,New York,11226,5,270230.0,334583.66,425556.69,490132.57,494365.07,629112.4,753634.58,801423.0,799462.1,727105.28,693937.94,704502.98,755700.31,823412.72,955927.1,1134849.44,1358540.43,1466544.63,1546673.84,1538317.61,1572708.46,1671030.73,1826557.35,1842930.42
13,62018,NY,Kings County,New York,11207,5,263287.57,276087.18,300331.33,361117.1,391878.51,463494.17,570116.02,623430.22,618253.99,528452.01,483799.3,465297.65,453279.92,477982.76,536898.56,615700.43,694448.75,754790.0,801664.96,816263.59,842650.96,921667.92,976600.58,956140.06
14,70829,GA,Gwinnett County,Lawrenceville,30044,5,204006.28,215125.4,226710.34,232435.59,240121.1,248771.6,259186.99,266284.1,253641.08,224495.14,208124.33,182624.7,178336.93,199572.16,223563.59,236977.55,255339.95,272002.88,291222.02,306225.12,322628.06,380482.37,468446.32,477566.12
15,96025,CA,Los Angeles County,Los Angeles,90044,5,169236.69,178580.84,195660.12,232734.52,287750.03,369186.06,454859.21,486109.36,419758.92,300406.56,266840.06,249288.64,244770.37,271574.17,324038.46,360982.01,395069.38,444823.3,516306.18,570597.85,619256.19,705722.13,769773.57,745830.97
16,96817,CA,San Bernardino County,Fontana,92336,5,214381.15,234248.2,264079.87,314675.46,402684.01,508656.99,574078.05,574642.0,444668.69,324232.88,320743.38,313316.69,306249.26,354806.06,420917.7,440218.43,454292.06,472722.08,508963.71,514712.39,540544.54,654979.0,768679.38,759485.1
17,97771,CA,Contra Costa County,Pittsburg,94565,5,,,,,,,,,,,,,,,,,535325.01,572459.38,620266.18,629485.36,652479.12,782788.2,869343.82,815576.75
18,92036,TX,Galveston County,League City,77573,5,,232192.06,236643.8,242772.6,252439.79,268872.67,282741.04,289406.75,290618.45,285520.72,284642.3,270613.59,273977.75,290456.33,309314.45,331195.43,344474.92,350960.36,360893.16,374226.03,389697.34,441234.64,503905.97,514995.25
19,96816,CA,San Bernardino County,Fontana,92335,5,141670.46,152553.21,173488.5,206558.01,269369.42,360777.76,426193.17,432876.79,328653.14,214649.42,197208.56,194168.33,195684.08,233475.94,286029.93,308537.46,330175.08,361607.88,397289.98,401162.11,432247.57,520786.05,592185.54,595366.84
20,96083,CA,Los Angeles County,Bell,90201,5,192100.71,205957.11,231325.35,269941.11,334390.41,427584.14,520828.16,549894.44,470641.63,372855.26,335382.07,310421.08,300957.83,334023.18,378942.8,417049.22,436696.4,477221.07,529569.69,566578.76,611910.53,692169.68,763991.0,764239.16
21,96107,CA,Los Angeles County,Hawthorne,90250,5,250804.44,268561.58,302381.33,359701.77,445345.45,550753.29,630427.06,636035.1,543755.74,460087.58,435188.11,411585.22,409509.67,463964.81,521759.97,558217.56,592619.58,657904.88,765456.65,829416.22,886230.63,998184.6,1091165.46,1058252.31
22,90654,TX,Dallas County,Grand Prairie,75052,5,166738.8,170931.7,175550.44,182135.58,192492.15,196806.82,201756.75,206683.88,200848.01,190330.69,190573.37,187706.19,191212.7,204336.53,218980.41,236296.7,257507.23,277653.42,295986.36,306852.41,321485.49,375498.34,457843.89,461170.06
23,96239,CA,Los Angeles County,Long Beach,90805,5,174040.34,185703.0,209992.4,253497.48,325191.05,425752.67,500635.34,510905.35,435805.52,332490.06,314886.21,300009.76,290851.43,332760.49,378903.53,409060.38,434636.32,479011.8,542447.33,580544.8,625396.57,710649.64,781648.46,772537.75
24,84620,IL,Cook County,Chicago,60618,5,412391.38,485562.21,542961.11,592029.71,648699.25,751001.67,803209.84,825001.24,810752.72,733920.55,690000.74,643394.74,653732.14,714100.7,807278.59,873743.96,913285.65,917730.04,926813.97,934681.42,955925.06,1045709.77,1139379.9,1148902.72
25,97223,CA,Kern County,Bakersfield,93307,5,97648.88,104238.97,115142.19,134571.51,166497.62,237098.99,301020.1,307163.82,232832.04,153983.05,139944.75,129210.96,133789.37,159222.96,189646.01,206864.5,218632.83,223046.91,234137.29,246543.54,258189.2,305448.29,359006.87,363771.11
26,96125,CA,Los Angeles County,South Gate,90280,5,196448.91,209521.91,239882.03,287736.53,356594.27,457880.64,558168.7,584584.63,490245.32,354926.45,318340.61,305700.83,297495.1,328866.23,374724.08,405822.37,430096.85,468945.35,520465.21,554172.01,591796.24,666606.82,736049.96,740108.43
27,62044,NY,Kings County,New York,11234,5,344614.51,379001.74,407949.11,480538.69,555925.13,651229.4,724892.89,734001.78,710344.4,641125.63,650154.82,655823.31,663651.32,682699.31,704333.42,745363.8,798813.84,838730.22,897071.73,915113.73,937467.68,1028208.65,1076932.98,1066171.25
28,96368,CA,Los Angeles County,Los Angeles,91342,5,210687.63,228858.82,262244.07,317867.6,402151.05,493274.72,563566.92,567730.22,464157.55,356747.37,338040.92,318341.82,317634.81,364793.42,419037.74,450024.38,473252.62,510690.46,569468.05,603004.23,650383.34,757785.09,846882.68,841599.03
29,96990,CA,Orange County,Westminster,92683,5,270161.48,311206.86,352448.34,421128.45,529673.96,622381.3,690883.27,667502.12,556243.52,504299.54,522200.3,488725.61,473943.31,533304.98,582408.26,611136.61,638061.12,699560.08,767042.92,785675.81,831947.77,944340.85,1096702.8,1103925.44
30,61790,NY,Richmond County,New York,10314,5,248738.52,288718.92,327861.63,380225.41,434082.85,494598.37,558236.93,562951.48,539293.58,511834.62,510599.02,500224.41,495070.18,507940.05,531111.85,559900.2,610349.51,687438.4,767863.32,761632.66,773772.36,830814.31,905056.57,916922.04
31,84639,IL,Cook County,Chicago,60639,5,142270.15,166010.7,187028.61,210267.7,238411.49,271102.25,298911.14,304569.67,276686.85,206216.51,168997.56,150492.06,148705.14,159796.09,190309.55,209447.79,235358.61,258299.44,279950.85,291514.76,302504.93,339233.72,359943.27,351152.08
32,92341,TX,Bexar County,San Antonio,78245,5,,,,,,,,,,,192293.66,185764.47,186647.76,193669.3,204546.84,212387.18,219585.42,226667.49,232758.04,241528.12,251250.95,289207.68,343314.64,338478.26
33,96882,CA,Riverside County,Riverside,92503,5,251208.98,276479.63,312375.35,369279.64,469609.68,593122.19,659545.29,640541.23,499352.93,382250.63,385815.4,373216.62,366036.94,423234.99,482364.57,507511.14,528274.69,552909.26,596963.3,610181.21,637615.03,760502.82,891005.96,888876.81
34,92481,TX,Cameron County,Brownsville,78521,5,,147522.18,143360.69,150038.64,163063.07,176584.75,175668.85,179328.1,182924.96,190776.72,192500.46,186711.89,176816.53,175305.53,176392.92,182851.32,188967.83,194007.0,198269.52,189689.01,197641.96,236925.19,282830.4,294603.22
35,62032,NY,Kings County,New York,11221,5,253957.08,265387.93,281231.94,335885.92,390817.46,478550.96,562696.54,623612.99,607046.22,526466.77,481736.04,477860.7,513045.5,575092.44,720450.57,923131.07,1074760.05,1187964.03,1317264.46,1301675.82,1328525.09,1416916.65,1548162.6,1519943.98
36,96825,CA,San Bernardino County,Hesperia,92345,5,153602.42,165679.54,180098.51,213270.61,271960.16,370943.37,433314.04,439840.38,327575.32,201861.52,174660.37,168658.54,166371.57,198810.63,241089.18,261620.56,279275.58,302921.31,337967.44,334161.95,355478.92,441110.07,506613.84,501705.95
37,91968,TX,Fort Bend County,Sugar Land,77479,5,343899.1,340263.02,343627.86,351612.41,364601.54,387746.0,401014.46,414227.58,419871.71,416557.94,420820.9,409011.5,416168.06,444177.37,485863.5,527319.65,529124.02,521753.86,521430.63,518739.69,522150.84,581337.12,685653.3,708758.1
38,96546,CA,San Diego County,Chula Vista,91911,5,221314.29,258626.73,298605.81,368036.02,462362.32,561713.91,583370.01,547672.52,425928.74,332808.43,339070.27,321089.89,324082.58,377111.67,427228.63,468262.73,506402.97,535266.34,565398.91,553564.58,597450.89,723159.24,815031.29,819945.11
39,70828,GA,Gwinnett County,Lawrenceville,30043,5,222603.74,232824.02,242872.74,248047.18,255187.08,266187.43,280985.26,290742.0,277794.7,249534.81,228579.05,203008.9,198447.69,219040.37,240925.17,256447.61,273388.56,288148.52,305538.18,317871.68,334602.57,395885.64,487434.6,496872.22
40,399727,TX,Hidalgo County,Edinburg,78542,5,,,,,,,,,,,,189108.14,196838.5,202888.37,211306.39,218709.14,224083.7,225107.99,230502.82,236642.63,251391.76,290395.26,338912.68,351601.05
41,92551,TX,Williamson County,Cedar Park,78613,5,,,,,,,,346632.52,343049.46,328557.48,322582.55,315084.28,326022.74,348870.91,380392.48,405742.95,424231.78,436406.14,445884.06,460131.47,499149.49,713712.14,874288.72,786855.87
42,62040,NY,Kings County,New York,11230,5,345376.78,419671.26,555609.85,623692.49,613470.3,761537.19,857586.21,858960.54,862862.64,793452.61,770602.12,803896.83,850992.18,909485.47,997179.34,1127708.45,1290285.1,1420954.73,1549096.93,1548098.84,1575578.53,1661689.19,1772335.43,1806594.81
43,84646,IL,Cook County,Chicago,60647,5,280639.79,339520.77,386173.27,421607.61,456725.1,531814.83,578300.12,607456.91,609366.72,541534.15,495736.96,444487.22,436040.53,479210.71,568236.5,647006.94,704027.73,727992.29,752721.79,766332.35,790667.44,868722.25,940216.76,957137.35
44,97104,CA,Ventura County,Oxnard,93033,5,198753.9,226969.95,258394.93,319238.4,400593.23,514591.12,586011.75,554132.57,401372.36,312143.22,312567.12,301429.12,285533.44,328379.44,385761.06,413742.57,447437.59,476231.2,504797.36,524789.94,550988.78,627580.37,700503.41,696943.68
45,97970,CA,Santa Cruz County,Watsonville,95076,5,442435.0,540062.19,608932.65,657096.12,742145.04,905042.31,1000472.01,939824.71,790017.81,574682.28,542646.21,494051.22,484897.52,555267.78,634454.06,693637.08,756172.47,805457.13,855917.34,852621.0,879430.22,1069035.5,1196659.17,1149879.36
46,96690,CA,San Diego County,San Diego,92154,5,225014.71,259304.99,305350.66,371977.08,462097.69,555971.07,577638.71,538599.63,423130.0,328747.37,327241.07,312814.42,312508.57,362119.65,411463.74,444311.18,481486.59,515072.09,543585.79,544740.06,586837.66,710565.26,819446.96,824688.94
47,91922,TX,Harris County,Cypress,77429,5,232427.03,230693.95,235937.64,243378.61,256427.79,272309.75,280757.56,288207.17,286996.08,285284.68,285017.01,277545.46,280995.45,298429.31,325316.33,350661.36,352748.36,349410.76,353018.43,361170.54,371743.83,429148.7,509714.42,524667.81
48,96846,CA,San Bernardino County,Rialto,92376,5,134553.72,147497.03,168918.42,200505.42,257944.51,343416.31,403523.57,412828.47,310591.43,202061.4,188132.03,186926.68,187454.13,223625.25,273245.77,292197.7,313616.87,339253.53,378241.61,386177.21,414494.91,497306.75,574002.13,578756.48
49,84693,IL,Cook County,Cicero,60804,5,138014.68,150013.71,165809.46,188454.14,209987.39,234229.39,258133.71,265903.32,238081.2,170864.34,144290.11,121134.28,106140.54,110673.79,133838.33,149518.13,171777.98,192907.24,210913.72,222518.54,234439.24,269172.02,294564.65,292045.72
50,93146,TX,El Paso County,El Paso,79938,5,,,,,,186945.25,210462.34,232501.9,232297.71,220759.57,217221.21,214832.12,209828.44,207695.39,206497.4,207433.14,207845.57,214024.68,216749.04,221151.46,232420.07,264762.83,311196.22,324618.61
51,97023,CA,Orange County,Anaheim,92804,5,234214.2,265465.59,304733.86,364950.52,461978.91,564433.46,628101.72,609929.41,500608.2,419409.73,420882.36,395608.69,393558.81,457733.48,508781.16,539008.24,566567.6,624166.91,681456.55,692890.0,734813.49,837332.15,958709.45,963513.0
52,96468,CA,San Bernardino County,Chino,91710,5,268184.51,295162.64,332145.68,390206.33,492997.22,620009.74,702352.76,705384.8,571236.27,439518.58,444962.55,435735.14,411917.32,468382.86,538197.8,564837.55,584179.5,604024.27,648965.3,643720.01,659960.03,788070.46,922996.88,911816.97
53,97431,CA,Fresno County,Fresno,93722,5,159629.8,164674.41,187940.08,231148.36,290551.79,364518.08,410589.04,388799.02,318475.04,249044.31,237243.65,215424.57,218612.27,247775.13,274872.02,284413.87,300373.78,319382.65,342671.84,355661.25,371441.26,439979.36,512721.3,505021.95
54,97567,CA,San Francisco County,San Francisco,94112,5,460309.36,566721.94,587924.24,644354.95,732237.52,867226.13,909768.23,926792.53,825840.58,693195.04,681572.87,612365.21,618351.07,743002.51,851254.87,1000815.05,1098608.46,1175595.07,1330141.38,1354766.91,1413158.67,1494844.99,1533814.16,1355551.87
55,100179,WA,Franklin County,Pasco,99301,5,178465.24,186594.31,192493.15,197056.92,194527.97,227581.2,262987.21,256108.84,236337.08,208499.8,212570.74,225791.06,228216.17,230061.11,231638.53,241496.1,258664.63,282208.99,309211.75,335627.58,366619.39,436443.81,506020.56,507435.1
56,84633,IL,Cook County,Chicago,60632,5,134678.07,150647.15,166242.01,187587.34,208792.79,239739.45,266938.99,268498.4,250340.95,201914.03,165986.41,146257.15,132970.89,137192.87,158187.33,175814.85,196497.07,213295.76,233982.94,240481.22,251907.7,286912.93,313494.43,306581.84
57,92045,TX,Brazoria County,Pearland,77584,5,,227460.99,225885.12,236783.16,244012.32,257698.51,260419.17,274907.3,276614.55,278134.41,276961.51,268453.11,263392.72,276721.8,302017.97,332032.55,343904.14,345812.01,351341.65,356558.54,363272.14,412146.17,486158.56,498422.14
58,98432,CA,Sacramento County,Sacramento,95823,5,145915.93,169535.05,196641.35,240181.88,288808.82,354371.07,386061.88,351512.43,262063.9,180751.58,170921.65,159292.79,157780.78,198256.09,239292.13,260131.38,297236.68,323845.04,350477.39,364453.47,378565.37,463495.97,524538.63,496729.91
59,92271,TX,Comal County,New Braunfels,78130,5,,,,,,,,,,269757.46,260493.4,248807.29,248523.43,259091.87,273277.16,285896.76,293413.67,300719.33,302201.6,299611.68,302552.34,351504.45,425159.36,409394.55
60,84619,IL,Cook County,Chicago,60617,5,107691.58,117848.4,127765.55,137456.64,148112.75,169421.04,189461.45,201904.75,192608.94,173415.32,156338.77,133684.63,114759.89,109728.36,113072.46,119821.03,133055.17,142570.09,157529.24,161293.87,168983.61,199816.1,215943.2,198372.5
61,67182,VA,Prince William County,Woodbridge,22193,5,230518.89,255444.6,296989.3,344831.39,412912.73,515741.69,579106.54,526127.45,398865.91,313526.14,336926.76,338423.41,339154.94,362370.66,381713.17,389126.98,398929.17,416573.67,435220.38,447281.78,473140.0,543995.72,603361.91,607640.96
62,62043,NY,Kings County,New York,11233,5,311746.63,327185.67,346010.45,415978.59,487238.58,615091.09,726105.27,800108.48,780419.13,663387.07,610553.91,588892.2,631622.99,676936.67,786279.42,966116.36,1103943.35,1180843.44,1235419.96,1236347.87,1259835.65,1339900.16,1443959.74,1405599.85
63,90769,TX,Dallas County,Dallas,75217,5,62924.31,66353.52,68125.79,72507.5,77501.23,80131.93,82409.93,85457.52,81711.51,73575.39,70260.02,66537.35,64255.2,72080.28,84674.22,97321.36,121167.04,148552.24,172134.46,184451.07,195537.63,230574.2,280114.41,279108.42
64,69431,NC,Wake County,Wake Forest,27587,5,,335315.31,337989.75,346596.57,358204.58,379471.1,404424.9,424311.21,405048.62,379708.41,367746.74,350444.34,345602.3,359243.02,374854.26,387259.69,399716.56,408992.55,416665.1,426016.3,439363.02,517823.66,655319.01,660876.6
65,89925,OK,Canadian County,Yukon,73099,5,186519.25,195180.81,205784.22,214715.35,228327.74,204336.25,211368.35,220337.94,229030.88,252439.2,267880.02,255755.7,253525.82,260252.98,266671.98,278000.28,279560.93,280407.1,288393.39,295726.8,306691.96,340419.33,389640.79,408510.05
66,91889,TX,Harris County,Spring,77379,5,238544.6,238525.22,231894.74,235752.86,250160.6,265315.75,272159.21,276949.16,277821.87,273417.07,272616.19,265175.6,268908.05,283298.7,308895.27,335743.39,337130.05,332493.18,336479.78,344861.39,355747.56,406845.4,483791.17,495224.06
67,98848,HI,Honolulu County,Ewa Beach,96706,5,269244.02,270029.34,279081.77,323176.94,383789.93,499565.76,605730.69,633700.12,590465.39,538025.77,511765.48,509052.53,502897.09,543958.73,584974.22,619642.86,667321.44,716184.37,753416.97,754817.56,767476.81,890633.16,1025894.49,998427.78
68,74126,TN,Montgomery County,Clarksville,37042,5,,159543.49,156422.93,157114.05,167026.88,173225.37,187462.85,198947.22,198723.84,204563.61,202950.77,203169.85,206164.84,210203.26,216125.65,222865.39,226213.11,231620.9,242878.21,251785.94,267024.54,310768.87,379843.16,386569.06
69,417444,AZ,Maricopa County,Queen Creek,85142,5,,,,219226.74,248413.52,333399.99,438401.45,427081.67,349543.48,253711.49,242052.53,226032.15,248733.6,297979.43,332905.6,342004.53,359897.38,376865.11,406305.6,435246.46,474608.45,618229.27,762357.16,735676.45
70,70810,GA,Gwinnett County,Suwanee,30024,5,312954.81,331061.86,343631.26,353442.3,364309.19,384892.35,408503.42,424525.07,408873.26,370651.72,355828.06,332925.26,334630.74,359473.94,390559.4,414686.12,433470.18,448867.52,465995.88,475147.97,488156.09,569583.09,714515.3,746200.76
71,93137,TX,El Paso County,Horizon City,79928,5,,,,,,,,245235.9,242086.58,225954.26,223077.76,222462.48,217874.14,216222.26,217077.8,218373.47,217795.89,219761.6,222616.93,226052.82,234397.42,267719.61,316685.68,329505.7
72,97940,CA,Santa Clara County,Milpitas,95035,5,447907.58,545297.26,534553.78,540185.28,590495.73,703466.28,754379.67,761043.22,666063.75,550895.49,568288.94,536417.81,574442.04,696602.3,786026.9,893814.66,963790.05,1000029.43,1237643.54,1240934.91,1270589.77,1478271.28,1706909.8,1620540.66
73,96488,CA,Los Angeles County,La Puente,91744,5,164271.89,177502.15,200665.88,231198.27,295734.94,376312.2,452152.93,464973.86,396541.52,312648.09,304587.94,283976.22,270960.36,316716.63,368857.05,395814.73,415639.35,453022.57,506644.3,530927.2,565132.7,643986.74,721988.35,705732.84
74,84610,IL,Cook County,Chicago,60608,5,210199.07,247575.86,282354.45,319483.09,370346.28,416255.25,465320.53,480589.46,465946.63,410849.11,345287.77,300542.57,274770.54,280848.52,301477.3,325888.06,350842.42,376906.35,405822.6,413050.97,429544.31,475760.85,506576.39,504492.06
75,96888,CA,Riverside County,Jurupa Valley,92509,5,180207.4,202854.73,232535.84,275652.45,348215.91,447541.95,523049.35,524779.28,428138.84,314889.84,287609.85,267502.7,262560.78,306842.52,359863.98,388946.45,413924.92,436612.43,479514.09,494339.52,525877.55,622031.18,714732.89,710992.4
76,92598,TX,Hays County,San Marcos,78666,5,,,,,,,,241074.96,249079.95,247032.02,247502.94,241910.96,242990.53,253639.83,265722.12,286466.17,299550.95,312695.23,323516.0,335166.62,352285.75,437214.14,527821.64,487568.02
77,97189,CA,Tulare County,Porterville,93257,5,133246.94,125311.72,142117.64,149287.82,174644.45,232270.18,294942.85,304389.73,271745.16,224411.8,209641.26,199876.92,195708.46,221264.6,243715.49,255513.36,272331.53,295517.9,314338.12,325497.73,336009.07,395100.75,446537.33,442864.5
78,97328,CA,Los Angeles County,Palmdale,93550,5,140846.7,157124.58,177265.05,209025.91,264149.25,333437.64,379992.16,382678.89,296608.98,195565.62,182354.87,171814.95,164528.24,193328.65,236135.64,255492.9,281382.69,309858.92,345976.96,363264.29,388286.11,473253.91,547121.07,531506.04
79,84627,IL,Cook County,Chicago,60625,5,336682.72,389315.48,437213.07,475714.76,528726.84,613229.38,677855.15,691433.48,685649.64,628857.52,558220.75,515153.07,528307.89,585434.15,649769.51,690051.44,717365.96,728976.07,741422.01,738396.85,749659.33,827343.42,895168.04,910114.82
80,87074,KS,Johnson County,Olathe,66062,5,,253140.67,261909.32,266578.95,274790.97,286644.95,298513.13,304092.73,306340.51,302863.02,302092.41,291958.77,291212.78,305729.76,321812.9,333880.32,347191.5,364161.28,378581.2,388998.55,405760.32,458265.15,520166.32,539662.29
81,96934,CA,Riverside County,Temecula,92592,5,268138.95,295976.24,326730.63,384094.94,468542.12,566319.92,609538.11,586172.55,449661.62,346365.43,360398.33,352737.69,360376.28,421035.82,477959.59,494021.47,513252.94,534218.97,573129.79,583401.9,610934.77,749832.6,886120.32,869851.39
82,84625,IL,Cook County,Chicago,60623,5,120075.09,134382.84,146251.28,162143.15,176751.45,205848.94,231625.58,238168.45,234464.49,182975.41,133124.59,103137.02,82422.47,80797.9,97949.86,117880.61,142014.74,151106.54,176572.51,189645.59,206494.1,242117.58,262760.5,258717.65
83,98325,CA,Sacramento County,Folsom,95630,5,332911.08,394466.22,441467.08,494648.0,561771.76,676317.19,725847.82,659682.9,542030.82,481695.83,468582.25,444428.8,450719.75,520952.74,570693.88,595917.92,624001.18,657970.74,698209.66,724833.43,745428.2,895879.73,1026616.88,975420.79
84,69816,NC,Mecklenburg County,Charlotte,28269,5,224531.25,228283.03,232417.18,235932.74,241579.11,251305.6,263935.41,280593.41,280017.79,254546.17,242450.95,228012.4,228673.01,241016.45,254266.61,264509.4,279498.97,295546.36,309788.1,319808.27,336859.62,403463.54,497326.31,501946.95
85,97073,CA,Riverside County,Eastvale,92880,5,265646.34,287838.31,319187.44,372909.12,471637.87,588314.97,657761.44,643429.67,484565.24,387303.71,403237.52,394762.77,382162.71,447418.64,518237.47,536346.58,549294.51,577000.92,630089.6,641109.01,670571.28,797679.02,952293.06,935202.09
86,97751,CA,Alameda County,Hayward,94544,5,390606.51,483200.94,518207.26,551877.84,611660.2,725832.04,791194.2,768521.32,679178.52,532759.5,504260.66,465099.61,452228.19,535074.89,624947.7,691309.06,763024.33,812949.98,907267.05,900727.19,929285.38,1122503.61,1277802.16,1198319.16
87,96208,CA,Los Angeles County,Bellflower,90706,5,239003.53,259758.03,294890.06,355020.7,445642.03,551707.38,645589.34,648149.46,550139.98,447230.8,428557.45,397894.02,390858.2,433146.19,476073.23,505637.65,522785.81,564499.52,630920.99,659674.8,702892.31,804369.06,897939.12,886814.55
88,92520,TX,Hidalgo County,Pharr,78577,5,,,,,,,,,,,,,177197.48,180241.11,186372.8,191784.82,197883.92,204822.29,208576.0,213965.18,224096.68,255008.15,295825.51,302260.54
89,92576,TX,Williamson County,Leander,78641,5,,,,,,,,313515.32,308514.8,308965.39,299257.42,292116.58,307028.6,334821.79,362728.31,386996.21,393557.85,398579.64,407895.53,420005.16,452155.89,638911.14,815778.81,738632.1
90,97318,CA,Los Angeles County,Lancaster,93535,5,125912.8,143067.38,162400.54,189056.07,237068.22,303096.91,351571.02,353576.24,272410.18,171081.64,159312.1,153127.97,150666.73,182537.47,217631.57,230344.94,251915.09,281785.33,319679.38,338222.02,363126.4,447323.03,517352.82,499176.86
91,91950,TX,Fort Bend County,Missouri City,77459,5,283801.61,281745.36,288310.98,297454.24,307453.9,330190.92,343319.09,355611.11,348569.55,337825.25,335488.19,321859.61,325175.32,341421.99,368895.99,399282.14,408706.33,406610.55,406386.2,404306.95,410269.07,468883.87,555642.94,568990.19
92,97004,CA,Orange County,Santa Ana,92704,5,235769.72,270152.27,310635.81,373193.34,473547.45,573151.01,649307.32,634132.93,513773.15,420686.19,414162.1,394917.17,394785.11,454837.85,502607.9,531042.26,551767.68,604182.15,665874.45,675008.83,717090.53,805688.63,900228.85,910464.95
93,97202,CA,Tulare County,Tulare,93274,5,151199.51,150803.26,159250.87,175978.91,219839.12,292517.52,351170.04,356218.66,314318.25,255350.76,246973.24,220974.88,223770.1,252243.72,274038.03,281830.73,294813.24,310499.02,324163.26,335780.79,352751.09,422162.44,487490.67,483082.27
94,90638,TX,Collin County,Frisco,75035,5,,,,,,344428.82,352323.18,358630.48,350129.96,334730.21,334098.79,328297.72,342003.59,372806.13,410740.54,454962.53,487246.72,505492.96,507636.44,499131.22,509221.56,625165.38,824529.68,836125.51
95,96364,CA,Los Angeles County,Los Angeles,91335,5,194637.34,221002.8,251248.71,297930.92,375687.04,466185.67,543087.57,542054.18,451575.42,357937.15,358916.78,340088.35,332945.34,388203.85,445290.71,469342.96,493571.35,539846.4,616610.69,654163.82,700294.91,818379.9,932775.14,922156.52
96,69450,NC,Wake County,Raleigh,27610,5,,,,,188741.7,193349.86,200760.65,208150.48,200982.56,188811.64,186969.01,173543.51,163563.0,167925.96,175710.9,185853.03,199543.81,213082.8,230028.6,243091.35,260183.59,313984.37,400100.82,396158.73
