,RegionID,State,County,City,ZipCode,Bedrooms,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
29,90654,TX,Dallas County,Grand Prairie,75052,2,69021.43,68198.84,69501.6,70404.77,75279.23,76227.31,76089.38,74171.38,67961.36,59657.27,56756.75,50930.59,49659.01,53058.86,58101.98,64244.76,77387.98,93874.81,113153.57,125430.18,134789.45,152923.32,187563.9,201924.7
30,96239,CA,Los Angeles County,Long Beach,90805,2,124185.29,135870.72,155016.48,184935.52,237377.25,302081.04,351735.51,353408.71,282596.62,198851.05,195814.42,190635.65,185090.67,220290.99,261843.7,284630.27,302346.3,340970.96,397067.32,424021.65,453952.63,522401.03,576266.38,579949.34
31,62025,NY,Kings County,New York,11214,2,163605.92,182609.97,197418.19,238596.82,275083.7,329063.96,358032.85,351125.48,345011.72,328408.14,330118.7,331178.31,345651.86,372104.75,408882.75,430577.19,460538.9,494781.95,528862.43,541118.38,536036.31,557130.6,587184.6,596987.66
32,84620,IL,Cook County,Chicago,60618,2,132998.9,156342.47,173621.95,189287.49,206420.86,228410.95,246793.59,248862.47,238469.65,219416.19,208160.3,187086.23,172699.73,192154.83,226274.26,243246.67,258049.63,272215.95,290575.56,291686.93,298218.72,318181.01,330858.74,336361.54
33,97223,CA,Kern County,Bakersfield,93307,2,48269.52,48987.69,54307.74,60669.42,75158.46,106504.53,143064.94,151705.93,111802.8,57887.79,48776.84,44346.91,44830.41,56728.7,72382.84,82014.3,92930.86,97877.16,110326.43,122586.85,140146.99,157502.75,181263.5,187323.8
34,96125,CA,Los Angeles County,South Gate,90280,2,140151.05,150594.67,168883.62,195176.14,246796.61,315097.43,373232.54,387430.23,314785.32,220028.25,207377.72,201615.66,197829.08,229872.55,269109.27,291743.23,309348.25,346019.83,394941.69,417670.04,443180.79,501917.12,557567.05,571053.35
35,62044,NY,Kings County,New York,11234,2,197135.86,213649.42,226466.57,257627.81,287128.99,341067.67,384227.94,383213.16,371652.34,345553.89,345540.87,343677.59,338023.13,344701.23,361114.22,379939.86,410465.05,443727.25,477552.57,513197.12,526241.02,542260.97,561764.15,569047.17
36,96368,CA,Los Angeles County,Los Angeles,91342,2,105106.86,119040.51,138983.79,166895.99,211130.74,266967.46,314606.87,316879.76,251029.7,171146.19,166713.52,161620.4,157742.76,190803.41,235848.17,257570.1,276089.54,312659.63,363919.01,387488.96,412188.4,475422.99,539943.58,543288.61
37,96990,CA,Orange County,Westminster,92683,2,154680.71,176228.67,204485.59,247218.99,313411.45,373589.41,416984.16,404107.53,337279.0,280654.74,274061.34,262896.93,255096.19,301626.82,342291.29,365527.92,387022.42,430719.61,477356.42,484087.07,508217.96,564787.54,650532.56,660158.12
38,61790,NY,Richmond County,New York,10314,2,136897.32,158922.87,182347.32,209003.58,237885.78,270287.34,302599.24,306919.41,300352.52,282509.63,278054.07,272073.96,265438.81,272610.19,284773.47,295259.65,320440.92,359758.44,400316.01,414345.37,414087.28,424132.22,458691.75,472842.49
39,62031,NY,Kings County,New York,11220,2,,,,,,,,457905.21,449718.86,413843.5,386031.77,377868.83,381720.5,404015.7,433465.89,451364.56,503232.57,561105.47,597362.17,619972.58,600425.48,591183.18,617906.56,611513.84
40,84639,IL,Cook County,Chicago,60639,2,63881.24,74780.88,84942.38,95393.82,107595.24,123672.45,135013.85,137931.68,127354.18,98593.14,84400.33,74652.44,71628.82,80370.83,102656.07,117645.39,136213.11,152078.22,170438.52,181762.3,195352.88,216475.53,223015.25,221283.61
41,92341,TX,Bexar County,San Antonio,78245,2,56217.44,55810.05,56960.87,57351.37,63304.55,67703.36,70924.64,76287.96,76647.41,72577.61,70464.94,65658.7,64680.51,66838.49,71521.77,80518.17,88914.5,97940.91,108829.47,117197.98,127000.09,144218.48,168669.38,172488.27
42,62030,NY,Kings County,New York,11219,2,,,,,,,,,,415627.51,403188.73,395076.35,394213.39,419901.86,453284.66,484086.45,539765.55,596824.05,632782.62,677368.65,673415.72,651929.21,677453.95,673656.62
43,96882,CA,Riverside County,Riverside,92503,2,76797.67,89778.65,104783.86,123959.79,155933.33,205224.89,240220.63,238442.16,181945.11,117902.39,106615.97,107399.63,107391.93,136322.36,174892.65,199973.59,219470.12,242034.69,276899.62,292795.6,309526.58,363141.84,425609.13,439559.27
44,92481,TX,Cameron County,Brownsville,78521,2,,47426.63,45933.27,49067.83,52446.17,57115.05,59878.76,60217.77,57669.53,57415.88,58868.2,56954.23,56084.9,55575.98,56409.18,57951.44,58717.73,60349.65,61841.26,60061.75,66247.29,82424.31,100881.2,116009.66
45,62017,NY,Kings County,New York,11206,2,,,,,,,,,,,,370169.63,407666.02,445441.45,516045.79,608352.03,667113.22,751791.81,819282.36,834402.78,856261.01,890872.77,939048.39,902990.55
46,62032,NY,Kings County,New York,11221,2,137117.36,160285.32,178048.42,208256.45,247859.05,302889.97,356947.38,393993.24,383182.18,354248.28,311825.3,314052.69,339497.3,373405.86,457642.42,541048.3,599762.49,712083.83,801147.51,841044.43,885712.69,922476.48,954193.78,916202.78
47,61796,NY,Bronx County,New York,10456,2,,,,,,,,,,,,,,,,,221285.2,249838.41,273387.98,286496.98,304600.46,320363.44,336102.23,323170.57
48,96825,CA,San Bernardino County,Hesperia,92345,2,59199.99,64228.57,72583.08,85360.04,111297.61,156690.43,199943.5,200082.93,140996.65,76687.64,64575.08,61972.49,60372.52,80160.6,103990.56,115658.27,126817.28,154151.29,187345.91,211834.41,223882.46,261678.88,310373.8,315056.19
49,91968,TX,Fort Bend County,Sugar Land,77479,2,112311.46,120558.92,122312.88,129237.29,132895.2,135038.86,135527.41,140480.43,141342.49,139645.93,140733.94,132396.49,132465.93,140578.54,156051.71,173775.32,178551.02,179586.31,185385.71,187067.33,189006.95,203885.28,235143.54,247474.95
50,96546,CA,San Diego County,Chula Vista,91911,2,126655.11,149523.74,179633.17,221030.44,274705.59,329634.4,340021.9,317502.64,252111.93,165738.5,155285.1,149720.41,147852.52,176482.62,215668.33,249223.07,278685.03,305719.01,327860.28,366115.09,386825.13,421128.99,493369.25,502694.71
51,70828,GA,Gwinnett County,Lawrenceville,30043,2,107384.11,114927.66,120303.99,123960.24,125344.58,129657.99,134710.97,137027.8,131327.15,110398.87,96386.69,79671.34,73736.25,89482.11,109933.11,120179.57,132310.11,145436.68,161450.55,174837.03,184917.97,219967.82,279980.84,289352.18
52,62034,NY,Kings County,New York,11223,2,205841.37,237608.48,249900.13,286418.5,316004.47,377477.55,410873.17,401104.61,393281.1,378147.4,385474.87,385841.58,402125.74,433128.73,473720.13,514662.66,557537.84,604094.1,631049.78,633788.76,615145.48,631728.11,655708.2,656777.46
53,399727,TX,Hidalgo County,Edinburg,78542,2,,,,,,,,59648.48,59757.53,57032.4,56083.59,53829.31,49849.79,50048.61,52399.56,55875.53,57263.36,58242.16,60962.09,61982.64,70330.15,84556.41,102606.48,115011.62
54,92551,TX,Williamson County,Cedar Park,78613,2,,,,,,,,,,,158113.44,151544.78,149191.35,158714.38,176048.25,192093.21,205643.47,212834.57,218723.8,225063.79,239610.92,326599.2,394696.58,348055.57
55,62040,NY,Kings County,New York,11230,2,,,,,,,,,,325151.21,336234.54,335160.58,340729.97,359710.47,370597.12,399357.37,442441.81,489082.04,527195.31,515119.01,508139.51,523497.7,533324.4,536886.58
56,84646,IL,Cook County,Chicago,60647,2,148598.17,171581.2,189602.74,204387.85,221047.87,241162.46,259745.32,259602.78,248376.56,229697.11,221707.98,202423.33,191112.68,213071.17,247881.02,272594.68,293158.33,312393.71,334882.62,340456.87,348495.93,371093.09,387318.14,396059.28
57,97104,CA,Ventura County,Oxnard,93033,2,119957.46,139297.48,159141.55,195609.92,244322.44,305265.97,338203.02,311320.33,235360.2,167264.84,161195.04,154437.39,145937.7,173954.27,213190.39,235213.78,260433.52,285370.46,311354.15,323289.02,340613.58,385331.26,448556.74,452768.79
58,97970,CA,Santa Cruz County,Watsonville,95076,2,218370.7,272786.42,305074.98,335791.62,395582.58,495538.48,545077.42,520485.27,406598.27,267568.61,250706.59,237468.33,235852.17,283188.52,338895.01,382337.57,419690.54,452469.28,491256.48,520010.6,536578.57,602084.45,668569.18,646608.45
59,96690,CA,San Diego County,San Diego,92154,2,101814.37,120199.15,143930.97,180865.12,223682.1,269153.33,276480.46,260119.66,205226.87,141835.92,136058.38,131956.4,130670.8,160695.41,197209.23,217552.83,245512.58,273219.32,299817.39,336032.27,357368.81,393554.36,468921.09,486100.88
60,91922,TX,Harris County,Cypress,77429,2,93881.22,95089.92,98557.62,104188.52,109322.51,116781.13,121631.11,126000.58,125516.26,121265.89,119110.81,115497.78,112609.08,117779.84,134353.89,150407.1,159839.01,166185.82,173280.59,181582.3,188216.69,213301.34,255806.12,264410.85
61,61798,NY,Bronx County,New York,10458,2,,,,,,,,,,,,,,,,,170862.85,200509.44,215215.56,219622.77,237689.5,263689.44,280899.54,288120.75
62,96846,CA,San Bernardino County,Rialto,92376,2,77466.52,84522.37,95608.17,113826.11,145766.18,196725.36,239764.28,243619.45,170336.76,98956.48,94370.18,96570.11,94278.76,119755.64,153613.07,170164.22,185663.52,214612.5,253113.97,282620.34,298388.81,334126.06,388771.0,400600.79
63,84693,IL,Cook County,Cicero,60804,2,76668.95,86297.38,97337.78,111610.77,124280.11,138849.48,152057.8,154000.35,136143.33,99047.46,84750.24,71072.71,58446.82,59205.24,75696.22,87616.19,103569.94,121584.6,137230.52,149414.53,158902.36,180254.33,197444.59,197758.85
64,62088,NY,Queens County,New York,11377,2,166762.95,189115.92,199146.21,213507.65,234660.19,275381.68,319937.44,324019.79,319456.16,289007.56,279055.97,281612.96,293983.47,319671.86,345539.45,366229.12,410710.5,460278.09,502252.47,505905.85,509274.53,515088.03,526728.11,536235.84
65,93146,TX,El Paso County,El Paso,79938,2,,86903.18,84460.62,92359.34,91314.68,88826.77,95515.16,107087.13,97515.77,95867.27,98813.79,96609.22,90544.22,88678.81,87160.82,87910.13,87164.8,88818.84,91003.53,97083.4,103582.0,119376.1,137148.34,149731.59
66,97023,CA,Orange County,Anaheim,92804,2,134117.74,155289.74,179889.27,215009.07,276309.57,334877.9,372131.32,363571.17,274042.42,210808.52,203803.33,190861.67,184622.51,223819.25,260850.68,276767.67,293904.57,327838.97,363085.37,367850.07,386160.32,432051.81,515755.28,525992.56
67,96468,CA,San Bernardino County,Chino,91710,2,89431.49,99631.07,113773.89,136115.96,176213.49,227432.84,266202.65,266202.74,206615.2,141484.24,135503.32,129696.61,128321.09,157783.46,196612.32,212652.04,226809.91,257312.37,296140.4,326170.29,345237.54,392072.55,466256.63,471152.79
68,97431,CA,Fresno County,Fresno,93722,2,68917.61,72140.71,82995.75,99716.89,128480.88,167418.74,203133.31,198775.77,157785.31,109080.33,107799.61,89801.44,82168.51,95087.4,109858.91,119546.88,131452.11,145768.75,163031.04,176064.74,180754.69,203458.45,239518.0,242911.1
69,97567,CA,San Francisco County,San Francisco,94112,2,310323.19,370562.63,394676.1,432165.53,496114.09,584254.25,624902.96,628044.42,567776.09,486432.7,472899.17,439856.36,459447.23,569226.56,651138.62,761501.33,827961.23,875126.73,991045.07,1008277.51,1056947.8,1098822.22,1135704.9,1015554.47
70,100179,WA,Franklin County,Pasco,99301,2,90250.9,94980.71,98227.95,101659.09,102888.43,116189.8,134637.03,124690.26,118028.22,105221.19,99571.85,104706.77,105051.35,106907.13,107732.56,110606.58,118691.87,132712.22,148164.81,167885.27,188635.24,228261.44,261165.22,268688.42
71,62045,NY,Kings County,New York,11235,2,140963.78,171630.03,189204.11,216761.72,253735.41,306702.99,350033.94,344214.95,325082.8,302705.24,315583.1,316689.27,331378.96,355455.53,375152.53,393796.57,413746.19,451285.17,482084.63,486679.67,489655.91,512078.59,530430.55,541643.15
72,84633,IL,Cook County,Chicago,60632,2,82565.34,93049.01,103227.67,115582.54,132102.97,150572.2,168711.0,168673.29,154155.64,121927.44,101494.74,88776.56,79304.17,80158.55,93456.62,108387.42,122827.34,134378.96,148820.34,155614.39,168483.98,191487.9,207192.7,205215.7
73,92045,TX,Brazoria County,Pearland,77584,2,110083.65,111672.01,111594.64,116372.65,123218.66,136196.84,140254.68,142644.2,144092.52,138877.87,135842.4,127653.2,120572.75,126089.5,139413.76,156264.88,171699.7,180321.86,189515.59,193366.4,193334.68,208241.72,240859.88,245686.14
74,62039,NY,Kings County,New York,11229,2,120668.05,139800.92,164099.3,204362.08,244503.1,293144.59,321449.28,314928.7,301956.72,273207.35,286077.53,280483.21,289545.73,303576.87,323068.47,343006.27,377507.05,422560.19,456434.97,471535.95,476640.38,504089.84,530413.49,538357.52
75,98432,CA,Sacramento County,Sacramento,95823,2,57446.26,67924.05,82133.71,103986.42,129232.6,164697.9,179174.58,160439.0,108232.93,66384.53,61886.09,53969.45,53059.77,73888.01,97596.7,111161.91,135625.48,158948.56,184658.62,199434.41,228079.58,268540.9,314685.75,305707.22
76,92271,TX,Comal County,New Braunfels,78130,2,,,,,,,,,,126021.64,123710.04,120440.26,126506.64,134179.96,145236.57,159069.19,171150.87,183634.86,199056.68,209802.15,226279.51,272707.86,325231.49,317554.92
77,84619,IL,Cook County,Chicago,60617,2,55292.35,59855.12,63359.99,67084.97,74547.13,83365.45,93789.64,99269.78,91749.52,77844.55,63989.51,49289.67,38775.37,37339.93,40811.08,44900.22,51255.66,59102.66,72059.51,76503.74,81835.49,99088.35,109045.87,104914.09
78,67182,VA,Prince William County,Woodbridge,22193,2,119113.71,131284.94,149955.9,174761.56,214903.39,276145.05,319130.8,294220.9,224125.38,164588.29,170099.16,169795.93,169815.1,186537.72,200910.75,205087.24,211709.57,224272.97,238730.65,252448.23,268828.8,303246.55,338757.41,351158.71
79,62043,NY,Kings County,New York,11233,2,120693.96,137647.3,155341.42,184474.45,216533.85,265711.04,324643.73,351377.52,337838.72,318230.43,286071.71,281154.11,295861.07,321133.77,372501.65,433512.11,487400.56,581855.38,651396.22,698244.39,727308.59,779367.27,811697.44,766509.57
80,90769,TX,Dallas County,Dallas,75217,2,46121.69,47764.7,49370.56,52268.44,55838.72,57997.09,56861.79,55980.86,52946.47,46394.78,41675.76,34739.07,34577.93,38628.87,43694.01,49247.83,61366.82,75283.05,90117.47,101954.69,113822.12,132595.29,160347.1,165011.41
81,69431,NC,Wake County,Wake Forest,27587,2,131000.62,135098.22,137419.78,138841.84,143782.6,147625.56,153837.13,155908.35,156733.73,149832.81,147158.19,137181.38,135158.96,140603.41,147471.26,152222.18,161452.87,174242.23,188904.84,202701.22,217901.0,259166.79,324362.52,329130.43
82,89925,OK,Canadian County,Yukon,73099,2,48151.3,50338.62,52955.32,55722.67,57441.18,58962.87,62100.7,63526.07,69032.03,77226.93,87257.74,79225.96,77649.87,80403.54,84858.45,88751.67,91934.91,96372.82,100954.67,105287.63,112153.66,126425.0,141318.81,152044.49
83,91889,TX,Harris County,Spring,77379,2,78333.25,79318.7,80718.98,81102.45,83728.19,88344.3,90754.1,92177.42,93012.6,91811.91,89270.62,82840.27,82818.34,86643.94,99325.37,110885.75,116283.53,120141.35,125869.8,132789.03,139300.21,157673.94,190672.28,200891.53
84,98848,HI,Honolulu County,Ewa Beach,96706,2,108953.22,109583.83,119249.08,142320.3,174523.94,218896.74,268942.6,274543.18,258130.21,226494.16,223012.92,224742.39,236151.93,273545.31,304442.06,322822.78,346233.43,373976.34,403317.65,415511.33,424690.31,467107.64,547345.6,544418.74
85,62015,NY,Kings County,New York,11204,2,159528.14,181564.41,212615.72,266378.38,318012.52,378564.52,415582.04,411378.27,404437.55,380135.82,384026.96,391083.02,404181.79,431623.55,475910.33,519209.09,568796.78,616484.58,658045.59,671580.4,641553.29,647921.44,676675.64,677074.72
86,74126,TN,Montgomery County,Clarksville,37042,2,58559.1,59884.48,59337.09,59095.66,60987.25,66445.32,70753.99,75473.19,77383.43,74021.35,77310.57,76911.74,83038.13,84845.97,85256.86,85703.48,87760.71,90061.75,96697.75,107328.94,124770.77,155002.32,193938.05,197021.41
87,417444,AZ,Maricopa County,Queen Creek,85142,2,,,,,,,,,,,,,109008.68,132975.4,148286.75,159393.09,178654.27,194991.14,218288.97,238816.76,269176.51,344874.37,423856.36,403612.49
88,70810,GA,Gwinnett County,Suwanee,30024,2,134811.61,149206.47,154844.65,162920.77,166728.08,175575.44,184494.4,190748.88,182040.34,156253.48,146264.6,127453.18,117562.89,131551.11,154921.79,171683.92,187829.17,201927.27,220538.31,235422.97,245556.98,281925.86,354140.76,360677.18
89,61808,NY,Bronx County,New York,10468,2,,,,,,,,,,,,,156447.71,155395.98,165322.47,167321.86,179791.28,203685.25,228419.0,235637.08,241240.5,256107.0,257461.27,268146.96
90,93137,TX,El Paso County,Horizon City,79928,2,63986.18,61650.31,61294.64,65731.8,69607.96,75251.81,84034.36,89978.77,82748.35,80328.76,81595.24,83134.9,78974.09,77196.73,77473.51,79087.31,78752.82,80917.82,84274.75,89671.0,95222.19,109231.42,126617.18,138172.36
91,97940,CA,Santa Clara County,Milpitas,95035,2,263932.86,322380.25,332231.31,342051.0,374783.39,446772.07,483219.75,481141.09,421879.4,336114.17,337230.02,313228.19,326630.85,424621.96,495085.59,560658.73,617913.79,642630.72,789096.17,784957.72,767298.48,823150.19,911117.47,868576.88
92,96488,CA,Los Angeles County,La Puente,91744,2,134018.58,147760.54,167729.49,200428.33,248940.0,312632.76,375632.4,380487.91,315097.45,232509.54,220816.92,210586.34,199860.51,241236.93,287005.47,307322.67,320832.98,355972.19,402676.75,419824.68,440604.87,504040.42,569326.95,569439.91
93,84610,IL,Cook County,Chicago,60608,2,109515.28,124970.41,144912.9,153422.91,168309.83,189805.32,211533.18,220776.17,205619.06,185937.65,164923.31,146867.54,129375.58,137294.2,160383.94,176895.15,191040.62,203589.68,222609.2,230307.94,241999.13,262172.71,280294.99,293172.55
94,62067,NY,Queens County,New York,11355,2,195995.81,227285.15,239411.63,259668.17,289358.91,336268.86,370841.36,361084.94,362221.27,326054.77,328497.5,332481.4,347528.94,365292.38,399661.22,428257.23,466811.41,513024.91,559611.8,547357.41,535505.8,539637.25,559119.93,579293.86
95,96888,CA,Riverside County,Jurupa Valley,92509,2,77317.73,86749.79,99311.02,119738.61,151364.76,201564.25,245092.03,246657.28,191363.36,117918.14,106178.37,101166.58,104991.12,130315.62,167841.28,196957.7,220035.43,240560.0,275694.02,290112.56,311829.52,366055.47,423145.83,434875.91
96,92598,TX,Hays County,San Marcos,78666,2,,,,,,,,110447.42,110956.88,108849.54,106792.66,102902.96,104429.32,108063.84,118290.16,129847.23,141870.48,155361.64,167802.3,176381.7,187469.36,229047.53,279667.27,264234.72
97,62014,NY,Kings County,New York,11203,2,194716.97,214249.71,231348.63,266206.78,294543.05,346031.72,405637.86,431400.53,427451.45,380198.77,357178.49,343986.2,331860.77,338823.63,356142.02,377598.83,412762.46,452476.02,484873.67,526088.79,561791.33,589683.32,615319.79,612725.51
98,97189,CA,Tulare County,Porterville,93257,2,73528.01,74665.23,76740.66,82325.34,98840.64,127159.49,166635.73,174101.15,147000.79,108088.11,90329.53,74024.48,65600.47,75496.87,86667.15,95446.35,103791.39,119435.34,131512.98,143287.06,159979.6,179288.22,201112.98,208059.4
99,97328,CA,Los Angeles County,Palmdale,93550,2,58130.73,67922.12,78406.77,93506.62,121338.33,161588.5,195683.44,200204.0,139950.96,76759.86,77129.66,72382.99,70699.07,89726.73,118528.03,130781.1,146235.67,169314.73,205628.5,227885.16,244808.1,298101.19,353760.26,349048.52
